總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,lat,lng,市鎮鄉村里,area1,area2,area3
009,0098348,彰化商業銀行恆春分行,屏東縣恆春鎮恆南路22號,08-8822655,林明傑,2013-02-17,,21.9911127,120.7477515,台灣屏東縣恆春鎮山腳里,屏東縣,恆春鎮,山腳里
009,0098404,彰化商業銀行花蓮分行,花蓮縣花蓮市中山路191號,03-8323961-,張文津,2013-03-06,,23.9769135,121.6093316,台灣花蓮縣花蓮市民生里,花蓮縣,花蓮市,民生里
009,0098508,彰化商業銀行台東分行,台東縣台東市正氣路226號,089-324311-,洪哲芳,2013-02-17,,22.7535591,121.1505969,台灣台東縣台東市中山里,台東縣,台東市,中山里
009,0099269,彰化商業銀行思源分行,新北市新莊區思源路226號,02-2996-7137,羅偉碩,2016-12-16,,25.0498906,121.4601614,台灣新北市新莊區頭前里,新北市,新莊區,頭前里
009,0099283,彰化商業銀行土城分行,新北市土城區中央路三段41號,02-22691155-,謝佩芬,2013-02-17,,24.9698419,121.439308,台灣新北市土城區大安里,新北市,土城區,大安里
009,0099290,彰化商業銀行北桃園分行,桃園縣桃園市永安路189號,03-3320743 -5,謝秀娥,2013-02-17,,24.9978588,121.3043106,台灣桃園市桃園區中興里,桃園市,桃園區,中興里
009,0099301,彰化商業銀行新明分行,桃園縣平鎮市忠孝路2號,03-4941571,陳明哲,2014-02-10,,24.955866,121.212752,台灣桃園市平鎮區廣興里,桃園市,平鎮區,廣興里
009,0099318,彰化商業銀行埔心分行,桃園縣楊梅市中興路82號,03-4824935-,鄭素敏,2013-02-17,,24.9174724,121.1847088,台灣桃園市楊梅區光華里,桃園市,楊梅區,光華里
009,0099332,彰化商業銀行西屯分行,臺中市西屯區臺灣大道四段923號,04-23593435-,辛素敏,2013-08-06,,24.1818067,120.6170392,台灣台中市西屯區福和里,台中市,西屯區,福和里
009,0099349,彰化商業銀行大發分行,高雄市大寮區鳳林三路537539號,07-7824356,黃淑琳,2013-02-17,,22.6023516,120.3972491,台灣高雄市大寮區會社里,高雄市,大寮區,會社里
009,0099356,彰化商業銀行東林口分行,桃園縣龜山鄉復興一路235號,03-3975555,卓定鳳,2013-02-17,,25.0575631,121.3643705,台灣桃園市龜山區大湖里,桃園市,龜山區,大湖里
009,0099363,彰化商業銀行新林口分行,新北市林口區文化三路一段399號,02-26085185,洪雅慧,2017-05-22,,25.0738987,121.3668395,台灣新北市林口區南勢里,新北市,林口區,南勢里
009,0099523,彰化商業銀行土庫分行,雲林縣土庫鎮光明路308號,05-6621116,黃佟生,2014-03-18,,23.678481,120.393097,台灣雲林縣土庫鎮宮北里,雲林縣,土庫鎮,宮北里
009,0099547,彰化商業銀行路竹分行,高雄市路竹區中山路835號,07-6972151-,張淑麗,2013-02-17,,22.8618377,120.2587232,台灣高雄市路竹區竹東里,高雄市,路竹區,竹東里
009,0099554,彰化商業銀行蘇澳分行,宜蘭縣蘇澳鎮中山路一段121號,03-9961116-,王耀宗,2013-02-17,,24.5959184,121.8493449,台灣宜蘭縣蘇澳鎮蘇西里,宜蘭縣,蘇澳鎮,蘇西里
009,0099561,彰化商業銀行北台南分行,臺南市北區西門路四段367號,06-2523450-,劉豔玉,2013-02-17,,23.0161919,120.2103651,台灣台南市北區成德里,台南市,北區,成德里
009,0099603,彰化商業銀行潭子分行,臺中市潭子區中山路二段199號,04-25322234,洪瓊宵,2013-02-17,,24.2086313,120.704991,台灣台中市潭子區潭陽里,台中市,潭子區,潭陽里
009,0099610,彰化商業銀行北嘉義分行,嘉義市友愛路290號,05-2342166,黃秀枝,2013-02-17,,23.4842792,120.4338515,台灣嘉義市西區竹圍里,嘉義市,西區,竹圍里
009,0099627,彰化商業銀行北新竹分行,新竹市東大路二段110號,03-5339951 -,張豐富,2013-02-17,,24.8144186,120.9673366,台灣新竹市北區光田里,新竹市,北區,光田里
009,0099634,彰化商業銀行建興分行,高雄市三民區義華路1號,07-389-6789,葉淑美,2017-02-24,,22.6419054,120.3453439,台灣高雄市三民區寶業里,高雄市,三民區,寶業里
009,0099641,彰化商業銀行三和路分行,新北市三重區三和路四段368號,02-22871441-,楊麗蘭,2013-02-17,,25.0785508,121.4830439,台灣新北市三重區永清里,新北市,三重區,永清里
009,0099658,彰化商業銀行吉成分行,新北市新店區民權路98號,02-22189001-,王愛菱,2013-02-17,,24.983175,121.536284,台灣新北市新店區復興里,新北市,新店區,復興里
009,0099689,彰化商業銀行林口分行,新北市林口區林口路46號,02-26010711-5,侯嘉禎,2016-08-31,,25.0785505,121.3910718,台灣新北市林口區林口里,新北市,林口區,林口里
009,0099696,彰化商業銀行江翠分行,新北市板橋區文化路二段7號,02-22591001-,林君威,2013-02-17,,25.024294,121.468376,台灣新北市板橋區聯翠里,新北市,板橋區,聯翠里
009,0099714,彰化商業銀行長安東路分行,臺北市中山區長安東路一段23號,02-25230739-,張惠雯,2013-03-06,,25.0494821,121.523794,台灣台北市中山區正得里,台北市,中山區,正得里
009,0099721,彰化商業銀行晴光分行,臺北市中山區林森北路609號,02-25950551-,許慧如,2013-02-17,,25.0662752,121.5258494,台灣台北市中山區晴光里,台北市,中山區,晴光里
009,0099738,彰化商業銀行大直分行,臺北市中山區北安路589號,02-25337861-,林玉葉,2013-02-17,,25.081941,121.548614,台灣台北市中山區大直里,台北市,中山區,大直里
009,0099752,彰化商業銀行松江分行,臺北市中山區松江路261號,02-25024923-,陳淑瓊,2013-02-17,,25.0597206,121.5334672,台灣台北市中山區松江里,台北市,中山區,松江里
009,0099790,彰化商業銀行西內湖分行,臺北市內湖區瑞光路513巷26號,02-27978966-,張美卿,2013-02-17,,25.0797171,121.5696941,台灣台北市內湖區西湖里,台北市,內湖區,西湖里
009,0099801,彰化商業銀行南港分行,臺北市南港區南港路三段48號,02-27833456-,李惠玲,2013-02-17,,25.0545852,121.5918815,台灣台北市南港區西新里,台北市,南港區,西新里
009,0099818,彰化商業銀行中港分行,臺中市西屯區臺灣大道二段651號,04-23271717-,邱美綾,2013-08-06,,24.1585219,120.6564971,台灣台中市西屯區何南里,台中市,西屯區,何南里
009,0099832,彰化商業銀行蘆洲分行,新北市蘆洲區三民路86號,02-22851000,鄭黎明,2013-02-17,,25.084701,121.4747331,台灣新北市蘆洲區鷺江里,新北市,蘆洲區,鷺江里
009,0099849,彰化商業銀行中華路分行,臺市永康區小東路473-3號,06-3125318,何文科,2013-02-17,,22.9986981,120.235063,台灣台南市永康區中華里,台南市,永康區,中華里
011,,上海商業儲蓄銀行,臺北市民生東路2段149號,02-25817111,,2020-01-15,'http://www.scsb.com.tw,25.058166,121.5352974,台灣台北市中山區松江里,台北市,中山區,松江里
011,0110026,上海商業儲蓄銀行營業部,臺北市中山區民權西路65號,02-25817111,金鈴,2019-12-31,,25.0630427,121.5200953,台灣台北市中山區集英里,台北市,中山區,集英里
011,0110037,上海商業儲蓄銀行儲蓄部分行,台北市民生東路二段149號,02-25159111,劉家金,2018-09-25,,25.058166,121.5352974,台灣台北市中山區松江里,台北市,中山區,松江里
011,0110048,上海商業儲蓄銀行高雄分行,高雄市新興區中正三路61號,07-2315111,黃雅冰,2020-01-02,,22.6307937,120.3078829,台灣高雄市新興區仁聲里,高雄市,新興區,仁聲里
011,0110059,上海商業儲蓄銀行國外部,臺北市中山區民權西路65號,02-25817111,金鈴,2020-01-02,,25.0630427,121.5200953,台灣台北市中山區集英里,台北市,中山區,集英里
011,0110060,上海商業儲蓄銀行城中分行,台北市館前路28號,02-23123111,陳棟墉,2015-11-16,,25.044713,121.5148723,台灣台北市中正區黎明里,台北市,中正區,黎明里
011,0110082,上海商業儲蓄銀行台中分行,台中市中區三民路二段46號,04-22214111,蕭宏裕,2015-11-16,,24.1413483,120.6785948,台灣台中市中區大墩里,台中市,中區,大墩里
011,0110093,上海商業儲蓄銀行東台北分行,台北市松江路89號,02-25152111,蕭禮逢,2020-01-02,,25.0505503,121.5332233,台灣台北市中山區朱園里,台北市,中山區,朱園里
011,0110107,上海商業儲蓄銀行台南分行,台南市南區金華路2段303號,06-2636111,黃麗琳,2017-01-05,,22.984744,120.191571,台灣台南市南區文南里,台南市,南區,文南里
011,0110118,上海商業儲蓄銀行桃園分行,桃園市桃園區三民路三段178號,03-3369111,陳中和,2015-11-16,,24.9932969,121.3056633,台灣桃園市桃園區西湖里,桃園市,桃園區,西湖里
011,0110129,上海商業儲蓄銀行北高雄分行,高雄市左營區博愛四路160號,07-9618111,蕭昌墀,2016-11-10,,22.683912,120.313429,台灣高雄市左營區福山里,高雄市,左營區,福山里
011,0110130,上海商業儲蓄銀行三重分行,新北市三重區自強路一段105號,02-29826111,黃逸君,2015-11-16,,25.0665943,121.4955509,台灣新北市三重區正安里,新北市,三重區,正安里
011,0110141,上海商業儲蓄銀行板橋分行,新北市板橋區中正路69號,02-29657111,顧正鈞,2015-11-16,,25.013862,121.456241,台灣新北市板橋區自強里,新北市,板橋區,自強里
011,0110152,上海商業儲蓄銀行永和分行,新北市永和區福和路295號,02-22312111,徐慧,2018-09-25,,25.0072445,121.5166768,台灣新北市永和區店街里,新北市,永和區,店街里
011,0110163,上海商業儲蓄銀行員林分行,彰化縣員林市大同路2段129之1號,04-8335111,林忠懋,2020-01-02,,23.968882,120.5766711,台灣彰化縣員林市三信里,彰化縣,員林市,三信里
011,0110174,上海商業儲蓄銀行信託部,台北市仁愛路二段16號,02-23568111,李根田,2016-10-14,,25.0380363,121.5262409,台灣台北市中正區文北里,台北市,中正區,文北里
011,0110185,上海商業儲蓄銀行信義分行,台北市大安區敦化南路二段40號,02-27018111,伍家宏,2015-11-16,,25.0316059,121.548313,台灣台北市大安區住安里,台北市,大安區,住安里
011,0110196,上海商業儲蓄銀行民生分行,台北市復興北路203號,02-25465111,陳世傑,2015-11-16,,25.055847,121.5443493,台灣台北市松山區松基里,台北市,松山區,松基里
011,0110200,上海商業儲蓄銀行忠孝分行,台北市敦化南路1段225號,02-27409111,蕭正新,2015-11-16,,25.0405544,121.5493708,台灣台北市大安區建倫里,台北市,大安區,建倫里
011,0110211,上海商業儲蓄銀行龍山分行,臺北市內江街57號,02-23115111,吳宗仁,2020-01-02,,25.041663,121.505166,台灣台北市萬華區西門里,台北市,萬華區,西門里
011,0110222,上海商業儲蓄銀行內湖分行,台北市內湖區成功路四段166號,02-27921111,陳昶樹,2020-01-02,,25.0829861,121.5932051,台灣台北市內湖區內湖里,台北市,內湖區,內湖里
011,0110233,上海商業儲蓄銀行中山分行,台北市南京東路一段46號,02-25625111,林傳發,2015-11-16,,25.0519526,121.5244071,台灣台北市中山區正得里,台北市,中山區,正得里
011,0110244,上海商業儲蓄銀行仁愛分行,台北市仁愛路二段16號,02-23933111,潘淑慧,2015-11-16,,25.0380363,121.5262409,台灣台北市中正區文北里,台北市,中正區,文北里
011,0110255,上海商業儲蓄銀行新莊分行,新北市新莊區中平路85號,02-89912111,曾克智,2015-11-16,,25.0457186,121.4446834,台灣新北市新莊區立基里,新北市,新莊區,立基里
011,0110266,上海商業儲蓄銀行中壢分行,桃園市中壢區市中美路1段18號,03-4263111,黃慶宗,2015-11-16,,24.9597456,121.2236,台灣桃園市中壢區興南里,桃園市,中壢區,興南里
011,0110277,上海商業儲蓄銀行國際金融業務分行,臺北市中山區民權西路65號,02-25817111,呂紹宇,2019-11-12,,25.0630427,121.5200953,台灣台北市中山區集英里,台北市,中山區,集英里
011,0110288,上海商業儲蓄銀行松山分行,台北市八德路四段319號,02-27679111,姚佩珊,2015-11-16,,25.0492668,121.5669744,台灣台北市松山區新聚里,台北市,松山區,新聚里
011,0110299,上海商業儲蓄銀行新店分行,新北市新店區民權路75號,02-86657111,李冠樞,2015-11-16,,24.9828373,121.5385181,台灣新北市新店區江陵里,新北市,新店區,江陵里
011,0110303,上海商業儲蓄銀行前金分行,高雄市前金區成功一路420號,07-2721111,徐明德,2015-11-16,,22.6274994,120.2926124,台灣高雄市前金區林投里,高雄市,前金區,林投里
011,0110314,上海商業儲蓄銀行松南分行,台北市信義路四段275號,02-27037111,黃炳華,2015-11-16,,25.0333804,121.5546364,台灣台北市大安區敦煌里,台北市,大安區,敦煌里
011,0110325,上海商業儲蓄銀行蘆洲分行,新北市蘆洲區三民路249號,02-22890111,吳建德,2015-11-16,,25.0891769,121.468504,台灣新北市蘆洲區保佑里,新北市,蘆洲區,保佑里
011,0110336,上海商業儲蓄銀行中和分行,新北市中和區中山路二段146號,02-22469111,呂文華,2018-09-25,,25.003106,121.501757,台灣新北市中和區佳和里,新北市,中和區,佳和里
011,0110347,上海商業儲蓄銀行新竹分行,新竹市北大路115號,03-5324111,李淑敏,2015-11-16,,24.8101014,120.9688921,台灣新竹市北區大同里,新竹市,北區,大同里
011,0110358,上海商業儲蓄銀行中港分行,臺中市西區臺灣大道2段489號,04-23268111,姚卿華,2015-11-16,,24.156285,120.660112,台灣台中市西區忠誠里,台中市,西區,忠誠里
011,0110369,上海商業儲蓄銀行士林分行,台北市士林區中正路328號,02-28336111,葉立天,2018-09-25,,25.0947054,121.5223939,台灣台北市士林區福佳里,台北市,士林區,福佳里
011,0110370,上海商業儲蓄銀行東台南分行,台南市中西區民族路二段66號,06-2237111,王美惠,2015-11-16,,22.9946011,120.2102037,台灣台南市中西區公正里,台南市,中西區,公正里
011,0110381,上海商業儲蓄銀行永康分行,台南市永康區小東路689號,06-3121111,洪茂寬,2015-11-16,,22.9988051,120.239753,台灣台南市永康區中華里,台南市,永康區,中華里
011,0110392,上海商業儲蓄銀行北三重分行,新北市三重區自強路四段45號,02-22862111,蔡正雄,2015-11-16,,25.0777129,121.489883,台灣新北市三重區福隆里,新北市,三重區,福隆里
011,0110406,上海商業儲蓄銀行南京東路分行,台北市松山區南京東路4段163號,02-25467111,鄭宏傑,2018-07-31,,25.0517865,121.5560487,台灣台北市松山區東勢里,台北市,松山區,東勢里
011,0110417,上海商業儲蓄銀行大里分行,台中市大里區益民路二段127號,04-24824111,連純鶯,2019-11-25,,24.1067618,120.6852706,台灣台中市大里區長榮里,台中市,大里區,長榮里
011,0110428,上海商業儲蓄銀行土城分行,新北市土城區金城路三段50號,02-22636111,廖大昌,2015-11-16,,24.9865154,121.465763,台灣新北市土城區金城里,新北市,土城區,金城里
011,0110439,上海商業儲蓄銀行世貿分行,台北市信義區松德路171號,02-27597111,劉淑芳,2015-11-16,,25.035862,121.574805,台灣台北市信義區安康里,台北市,信義區,安康里
011,0110440,上海商業儲蓄銀行承德分行,台北市大同區承德路2段77號,02-25506111,郭俊廷,2015-11-16,,25.0559757,121.5184171,台灣台北市大同區光能里,台北市,大同區,光能里
011,0110451,上海商業儲蓄銀行汐止分行,新北市汐止區新台五路一段81號,02-26983111,陳宜祥,2015-11-16,,25.0610692,121.6463513,台灣新北市汐止區忠孝里,新北市,汐止區,忠孝里
011,0110462,上海商業儲蓄銀行屏東分行,屏東縣屏東市中正路468號,08-7385111,王琮暉,2020-01-02,,22.6846547,120.4943333,台灣屏東縣屏東市仁愛里,屏東縣,屏東市,仁愛里
011,0110473,上海商業儲蓄銀行三民分行,台北市松山區民生東路五段141號,02-27487111,沈信成,2015-11-16,,25.059072,121.56182,台灣台北市松山區三民里,台北市,松山區,三民里
011,0110484,上海商業儲蓄銀行華江分行,新北市板橋區莊敬路56號,02-22564111,廖慧玲,2015-11-16,,25.0268008,121.4728443,台灣新北市板橋區忠翠里,新北市,板橋區,忠翠里
011,0110495,上海商業儲蓄銀行豐原分行,台中市豐原區三民路95號,04-25240111,蔡維星,2015-11-16,,24.2534794,120.7197359,台灣台中市豐原區豐榮里,台中市,豐原區,豐榮里
011,0110509,上海商業儲蓄銀行鳳山分行,高雄市鳳山區光遠路163號,07-7105111,洪葳勝,2015-11-16,,22.6252,120.362469,台灣高雄市鳳山區三民里,高雄市,鳳山區,三民里
