郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一至週五 郵務,週一至週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註
70843,003164-7,704064,臺南育平郵局,臺南64支,(06)2973-047,(06)2973-047,(06)2973-044,臺南市,安平區,育平路333號,120.16742740000001,22.9933774,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80027,004100-1,800000,新興郵局,高雄901支,(07)2212-591,(07)2513-473,(07)2152-604,高雄市,新興區,中正三路177、179號,120.3040505,22.6310105,○,○,○,,08:30-21:00 ,08:30-21:00 ,09:00-12:00 ,,,○,
81356,004101-5,800001,左營華夏路郵局,高雄1支,(07)3415-636,(07)3415-636,(07)3415-652,高雄市,左營區,華夏路390號,120.29846800000001,22.672955,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80249,004102-9,800002,苓雅郵局,高雄2支,(07)3330-818,(07)3330-818,(07)3364-139,高雄市,苓雅區,成功一路134號,120.297735,22.614819999999998,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80542,004103-2,800003,旗津郵局,高雄3支,(07)5717-832,(07)5713-751,(07)5711-044,高雄市,旗津區,中洲三路817號,120.2696145,22.612441000000008,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80344,004105-0,800005,鹽埕郵局,高雄5支,(07)5510-421,(07)5514-658,(07)5330-018,高雄市,鹽埕區,五福四路133號,120.2843895,22.623069,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81166,004106-3,800006,楠梓郵局,高雄6支,(07)3517-250,(07)3511-744,(07)3530-064,高雄市,楠梓區,楠梓新路247號,120.32588249999999,22.72838699999999,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81346,004107-7,800007,左營郵局,高雄7支,(07)5830-331,(07)5810-018,(07)5856-364,高雄市,左營區,實踐路43號,120.29265000000001,22.690885,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
80748,004108-1,800008,高雄站前郵局,高雄8支,(07)2867-211,(07)2867-211,(07)2871-163,高雄市,三民區,建國三路2-2號,120.3014465,22.638470499999993,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80443,004109-4,800009,鼓山郵局,高雄9支,(07)5516-044,(07)5516-044,(07)5330-017,高雄市,鼓山區,臨海二路17號,120.27389,22.621755,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80141,004110-6,800010,前金郵局,高雄10支,(07)2855-808,(07)2855-808,(07)2855-898,高雄市,前金區,六合二路147號,120.296666,22.631111,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
80448,004111-0,800011,高雄內惟郵局,高雄11支,(07)5613-543,(07)5613-543,(07)5330-010,高雄市,鼓山區,九如四路1020、1022號,120.27937399999999,22.655705000000005,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
81465,004112-3,800012,仁武臺塑郵局,高雄12支,(07)3722-811,(07)3722-811,(07)3714-454,高雄市,仁武區,水管路100-1號,120.33607800000001,22.705842499999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81347,004113-7,800013,左營南站郵局,高雄13支,(07)5813-816,(07)5813-816,(07)5854-041,高雄市,左營區,左營大路75號,120.28778,22.6817,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81355,004114-1,800014,左營果貿郵局,高雄14支,(07)5820-716,(07)5820-716,(07)5854-101,高雄市,左營區,翠峰路2號,120.29002000000001,22.671380000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80144,004116-8,800016,高雄社東郵局,高雄16支,(07)2726-714,(07)2815-201,(07)2510-547,高雄市,前金區,自強二路104之1號,120.2951765,22.626375000000007,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80758,004117-1,800017,高雄德智郵局,高雄17支,(07)3117-501,(07)3117-501,(07)3210-191,高雄市,三民區,熱河一街84、86號,120.31099,22.64366,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80662,004118-5,800018,前鎮郵局,高雄18支,(07)8214-865,(07)8214-865,(07)8120-113,高雄市,前鎮區,前鎮街92號,120.30625,22.58875,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80203,004119-9,800019,高雄市府郵局,高雄19支,(07)3318-950,(07)3318-950,(07)3344-401,高雄市,苓雅區,四維三路2號(市政大樓1樓),120.31209,22.62042,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80445,004120-1,800020,高雄鼓岩郵局,高雄20支,(07)5614-812,(07)5614-812,(07)5330-031,高雄市,鼓山區,鼓山二路166-12、13號,120.281,22.6375,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80655,004121-4,800021,高雄廣澤郵局,高雄21支,(07)3333-961,(07)3333-961,(07)3362-695,高雄市,前鎮區,三多三路139號,120.310715,22.615850000000002,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
80341,004123-1,800023,高雄府北郵局,高雄23支,(07)5613-431,(07)5613-431,(07)5330-032,高雄市,鹽埕區,七賢二路470號,120.28393000000001,22.62976,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80749,004124-5,800024,高雄三塊厝郵局,高雄24支,(07)2865-203,(07)2866-716,(07)2860-004,高雄市,三民區,中華三路270號,120.29386789999998,22.635690899999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81142,004125-9,800025,楠梓莒光郵局,高雄25支,(07)3612-330,(07)3612-330,(07)3640-164,高雄市,楠梓區,新昌街53、55號,120.298888,22.71,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80681,004126-2,800026,前鎮加工區郵局,高雄26支,(07)8218-017,(07)8218-017,(07)8120-103,高雄市,前鎮區,中四路1號(前鎮加工區內),120.29018,22.600939999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80053,004127-6,800027,高雄青年郵局,高雄27支,(07)2825-716,(07)2827-498,(07)2826-087,高雄市,新興區,復興二路171號,120.30833000000001,22.62511,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
80778,004128-0,800028,高雄灣仔內郵局,高雄28支,(07)3862-656,(07)3821-357,(07)3891-064,高雄市,三民區,建工路679、681號,120.317405,22.6479,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
81242,004129-3,800029,小港郵局,高雄29支,(07)8218-605,(07)8218-605,(07)8120-484,高雄市,小港區,小港一街1號,120.33680000000001,22.56438,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80201,004130-5,800030,高雄師大郵局,高雄30支,(07)7511-343,(07)7511-343,(07)7211-062,高雄市,苓雅區,和平一路116號(高雄師範大學內),120.3202065,22.625082499999994,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80745,004132-2,800032,高雄九如二路郵局,高雄32支,(07)3220-780,(07)3128-294,(07)3119-884,高雄市,三民區,九如二路661、663號,120.29389,22.641730000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80282,004133-6,800033,高雄五塊厝郵局,高雄33支,(07)7614-810,(07)7614-810,(07)7161-013,高雄市,苓雅區,三多一路237號,120.33039,22.622275000000002,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81547,004134-0,800034,大社郵局,高雄34支,(07)3531-730,(07)3511-348,(07)3534-032,高雄市,大社區,自強街9號,120.347015,22.731465,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
81170,004135-3,800035,楠梓加工區郵局,高雄35支,(07)3612-885,(07)3612-885,(07)3640-145,高雄市,楠梓區,楠梓加工區中三街6號(楠梓加工出口區內),120.297869,22.725552,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80654,004136-7,800036,高雄西甲郵局,高雄36支,(07)3343-490,(07)3343-490,(07)3364-138,高雄市,前鎮區,復興三路94號,120.31,22.6097,○,○,○,,08:30-19:00 ,08:30-17:30 ,09:00-12:00 ,,○,,
81252,004137-1,800037,小港機場郵局,高雄37支,(07)8011-918,(07)8011-918,(07)8030-284,高雄市,小港區,中山四路2號(小港國際機場內),120.34431849999999,22.571293499999992,○,,,,08:30-16:30 ,08:30-16:30 ,,,,,
80673,004138-4,800038,高雄草衙郵局,高雄38支,(07)8212-582,(07)8212-582,(07)8120-102,高雄市,前鎮區,草衙一路78、80號,120.32255199999999,22.583670999999995,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80645,004139-8,800039,高雄籬仔內郵局,高雄39支,(07)7711-009,(07)7253-095,(07)7156-054,高雄市,前鎮區,瑞隆路482號,120.329,22.6055,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80284,004140-0,800040,高雄正言郵局,高雄40支,(07)7518-290,(07)7518-290,(07)7210-534,高雄市,苓雅區,中正一路322、324號,120.326655,22.63005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80053,004141-3,800041,高雄順昌郵局,高雄41支,(07)2223-287,(07)2223-287,(07)2221-390,高雄市,新興區,七賢一路104、106號,120.314365,22.633985,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
80266,004142-7,800042,高雄林華郵局,高雄42支,(07)7716-170,(07)7618-875,(07)7210-400,高雄市,苓雅區,三多二路249號,120.3211,22.619529999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81149,004143-1,800043,楠梓右昌郵局,高雄43支,(07)3614-445,(07)3614-445,(07)3640-133,高雄市,楠梓區,右昌街347號,120.28884000000001,22.71462,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80666,004144-4,800044,高雄佛公郵局,高雄44支,(07)8316006,(07)8316006,(07)8120107,高雄市,前鎮區,后安路147號,120.323531,22.574423999999997,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,每月僅第1週週六營業。<br>
81261,004145-8,800045,高雄大林蒲郵局,高雄45支,(07)8711-345,(07)8711-345,(07)8717-014,高雄市,小港區,鳳林路82號,120.34693,22.526449999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80448,004146-1,800046,高雄前峰郵局,高雄46支,(07)5818-612,(07)5818-612,(07)5854-059,高雄市,鼓山區,九如四路2008、2010號,120.28621,22.66786,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81233,004147-5,800047,高雄中鋼郵局,高雄47支,(07)8020-283,(07)8020-283,(07)8030-141,高雄市,小港區,中鋼路1號〈中鋼公司福利社內〉,120.35680000000002,22.559899999999992,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80763,004148-9,800048,高雄民族社區郵局,高雄48支,(07)3822-625,(07)3822-625,(07)3891-045,高雄市,三民區,九如一路952號,120.31709,22.64047,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80757,004149-2,800049,高雄站後郵局,高雄49支,(07)3114-521,(07)3114-521,(07)3119-864,高雄市,三民區,博愛一路28號,120.30315999999999,22.641985,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80787,004150-4,800050,高雄大順郵局,高雄50支,(07)3847-163,(07)3847-163,(07)3891-047,高雄市,三民區,大順二路207號,120.326295,22.6436645,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81234,004151-8,800051,高雄台船郵局,高雄51支,(07)8021-442,(07)8021-442,(07)8021-440,高雄市,小港區,中鋼路3號(台船公司內),120.35726,22.56129,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81451,004152-1,800052,仁武郵局,高雄52支,(07)3716-005,(07)3716-005,(07)3721-145,高雄市,仁武區,仁武里中正路115號,120.344945,22.699065,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80776,004153-5,800053,高雄建工郵局,高雄53支,(07)3835-089,(07)3835-089,(07)3802-006,高雄市,三民區,大昌二路517號,120.3303885,22.651220499999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80757,004154-9,800054,高雄博愛路郵局,高雄54支,(07)3225-576,(07)3225-576,(07)3131-141,高雄市,三民區,博愛一路372號1樓,120.30396600000002,22.651029500000014,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81358,004155-2,800055,左營新莊仔郵局,高雄55支,(07)5561-083,(07)5577-411,(07)5562-021,高雄市,左營區,富民路356號,120.305,22.6649,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80792,004156-6,800056,高雄鼎泰郵局,高雄56支,(07)3425-127,(07)3425-127,(07)3472-008,高雄市,三民區,民族一路519號,120.31660049999999,22.665066999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81345,004157-0,800057,海軍官校郵局,高雄57支,(07)5827-759,(07)5827-759,(07)5854-061,高雄市,楠梓區,軍校路669號,120.29235249999999,22.7048905,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80656,004158-3,800058,高雄英德街郵局,高雄58支,(07)7715-893,(07)7715-893,(07)7156-049,高雄市,前鎮區,英德街149號,120.32228,22.61392,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80424,004159-7,800059,中山大學郵局,高雄59支,(07)5250-829,(07)5250-829,(07)5250-215,高雄市,鼓山區,蓮海路70號(西子灣國立中山大學內),120.266,22.6265,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80289,004160-9,800060,高雄武廟郵局,高雄60支,(07)7233-650,(07)7233-650,(07)7156-051,高雄市,苓雅區,武廟路83號,120.32979,22.630650000000003,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80768,004161-2,800061,高雄民壯郵局,高雄61支,(07)3861-194,(07)3861-194,(07)3891-046,高雄市,三民區,民壯路16、18、20、22號,120.34107999999999,22.63911,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
81257,004162-6,800062,高雄二苓郵局,高雄62支,(07)8013-486,(07)8013-486,(07)8030-114,高雄市,小港區,中山四路7、9、11號,120.347805,22.569305,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
80785,004163-0,800063,高雄大昌郵局,高雄63支,(07)3898-502,(07)3898-502,(07)3898-343,高雄市,三民區,大昌一路258號,120.321855,22.657104999999998,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
80253,004164-3,800064,高雄文化中心郵局,高雄64支,(07)7152-673,(07)7152-673,(07)7111-448,高雄市,苓雅區,光華一路148-30號,120.31617,22.62313,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80448,004165-7,800065,高雄民強郵局,高雄65支,(07)5615-354,(07)5615-354,(07)5330-043,高雄市,鼓山區,九如四路636、638號,120.2793305,22.64942599999999,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81156,004166-1,800066,楠梓後勁郵局,高雄66支,(07)3613-972,(07)3613-972,(07)3640-614,高雄市,楠梓區,後昌路128號,120.30975500000001,22.718329999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80774,004167-4,800067,高雄義民郵局,高雄67支,(07)3868-148,(07)3868-148,(07)3897-049,高雄市,三民區,大豐二路203號,120.329945,22.646060000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80457,004168-8,800068,高雄瑞豐郵局,高雄68支,(07)5529-669,(07)5529-669,(07)5534-048,高雄市,鼓山區,中華一路316之3號,120.292,22.66469,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80044,004169-1,800069,高雄新田郵局,高雄69支,(07)2158-772,(07)2158-772,(07)2156-904,高雄市,新興區,新田路133號,120.3040405,22.622125500000003,○,○,,,08:30-19:00 ,08:30-17:30 ,,,,○,
81152,004170-3,800070,楠梓亞洲城郵局,高雄70支,(07)3639-199,(07)3639-199,(07)3640-119,高雄市,楠梓區,壽民路222號,120.29697999999999,22.71628,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80708,004172-1,800072,高雄醫學大學郵局,高雄72支,(07)3217-467,(07)3217-467,(07)3230-015,高雄市,三民區,十全一路100號(高雄醫學大學內),120.31006450000001,22.645342499999995,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,
80402,004173-4,800073,高雄高分院郵局,高雄73支,(07)5535-869,(07)5535-869,(07)5524-075,高雄市,鼓山區,明誠三路586號(高等法院高雄分院內),120.29910000000001,22.66135,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,高等法院高雄分院<br>門禁管制時間12:00-13:30<br>
81362,004174-8,800074,左營榮總郵局,高雄74支,(07)3455-239,(07)3455-239,(07)3455-265,高雄市,左營區,大中一路386號(榮總高雄分院內),120.32232,22.677560000000003,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,
81271,004175-1,800075,高雄高松郵局,高雄75支,(07)8035-049,(07)8035-049,(07)8064-490,高雄市,小港區,高鳳路33-3、4號,120.371,22.5744,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80122,004176-5,800076,高雄地方法院郵局,高雄76支,(07)2168-291,(07)2168-291,(07)2168-924,高雄市,前金區,市中一路171號(高雄地院內),120.29061,22.62711,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,
80546,004177-9,800077,高雄中洲郵局,高雄77支,(07)5718-784,(07)5718-784,(07)5719-264,高雄市,旗津區,旗津二路243號,120.29567,22.576435,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
81268,004178-2,800078,高雄宏平郵局,高雄78支,(07)8031-143,(07)8031-143,(07)8021-400,高雄市,小港區,宏平路322號,120.360555,22.569722,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80790,004179-6,800079,高雄鼎金郵局,高雄79支,(07)3474-504,(07)3474-504,(07)3474-491,高雄市,三民區,鼎強街264、266號,120.322,22.6682,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80747,004181-1,800081,高雄中都郵局,高雄81支,(07)3211-086,(07)3211-086,(07)3230-444,高雄市,三民區,力行路89、91號,120.2881,22.638395,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80465,004182-5,800082,高雄凹仔底郵局,高雄82支,(07)5527-141,(07)5527-141,(07)5543-424,高雄市,鼓山區,文信路327號,120.298333,22.664444,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81162,004183-9,800083,楠梓建楠郵局,高雄83支,(07)3523-590,(07)3523-590,(07)3536-101,高雄市,楠梓區,建楠路3號,120.33006999999999,22.72776,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80646,004184-2,800084,高雄崗山仔郵局,高雄84支,(07)7224-150,(07)7224-150,(07)7511-140,高雄市,前鎮區,瑞北路39號,120.333685,22.609045000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81262,004185-6,800085,高雄中林子郵局,高雄85支,(07)8716-064,(07)8716-064,(07)8713-802,高雄市,小港區,中智街1號,120.3662,22.52974,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
84001,004186-0,800086,義守大學郵局,高雄86支,(07)6577-328,(07)6577-328,(07)6578-614,高雄市,大樹區,學城路1段1號,120.404,22.7268,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
81274,004187-3,800087,高雄桂林郵局,高雄87支,(07)7915-275,(07)7915-275,(07)7918-244,高雄市,小港區,桂華街130號,120.358,22.5834,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81365,004188-7,800088,左營菜公郵局,高雄88支,(07)3455-598,(07)3455-598,(07)3484-746,高雄市,左營區,博愛三路520、522、524、526號,120.30891,22.67939,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
81368,004189-1,800089,左營福山郵局,高雄89支,(07)3598-435,(07)3598-435,(07)3598-430,高雄市,左營區,自由四路332號,120.318611,22.686944,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81463,004190-2,800090,仁武仁雄郵局,高雄90支,(07)3740-875,(07)3740-875,(07)3740-879,高雄市,仁武區,仁和里仁忠路79、81號,120.354044,22.677759,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81167,004191-6,800091,高雄高等行政法院郵局,高雄91支,(07)3550-418,(07)3550-418,(07)3550-422,高雄市,楠梓區,興楠路180號,120.335,22.7312,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81362,004192-0,800092,高雄郵件中心郵局,高雄92支,(07)3109-655,(07)3109-655,(07)3109-656,高雄市,左營區,民族一路853號,120.31854000000001,22.67795,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
81154,004193-3,800093,楠梓翠屏郵局,高雄93支,(07)3603-893,(07)3603-893,(07)3603-892,高雄市,楠梓區,德祥路129、131號,120.3101515,22.7269695,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
80674,004194-7,800094,高雄君毅郵局,高雄94支,(07)5373-542,(07)5373-542,(07)5373-541,高雄市,前鎮區,中華五路963號,120.30595,22.602359999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
81455,004195-1,800095,仁武八德郵局,高雄95支,(07)3733-510,(07)3733-510,(07)3733-514,高雄市,仁武區,八德南路396號,120.34,22.680833,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
83054,010100-3,830000,鳳山郵局,高雄96支,(07)7462-446-605、606,(07)7462-446-602、603,(07)7480-424,高雄市,鳳山區,中山東路86-2號,120.37202,22.62442,○,○,○,,08:30-20:00 ,08:30-17:30 ,09:00-12:00 ,,,○,統一發票兌領時間為08:30至17:30<br>
83059,010101-7,830001,陸軍官校郵局,高雄97支,(07)7414-947,(07)7414-947,(07)7482-105,高雄市,鳳山區,維武路1號(陸軍官校內),120.366435,22.619028,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
83341,010102-1,830002,鳥松郵局,高雄98支,(07)7321-811,(07)7321-811,(07)7323-644,高雄市,鳥松區,中正路311號,120.36348,22.66188,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
83053,010103-4,830003,澄清湖郵局,高雄99支,(07)767-0929,(07)767-0929,(07)780-1708,高雄市,鳳山區,青年路2段634、636號,120.34811,22.647119999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
82445,010104-8,830004,燕巢義大醫院郵局,高雄100支,07-6154282,07-6154282,07-6154691,高雄市,燕巢區,義大路1號,120.3649345,22.765438500000005,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
83001,010105-1,830005,鳳山行政中心郵局,高雄101支,(07)7420-218,(07)7420-218,(07)7482-103,高雄市,鳳山區,光復路2段132號(高雄市政府鳳山行政中心內),120.344117,22.629888,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
83052,010106-5,830006,鳳山文山郵局,高雄102支,(07)7768-544,(07)7768-544,(07)7762-104,高雄市,鳳山區,文衡路236號,120.35659999999999,22.63812,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
83167,010107-9,830007,大寮郵局,高雄103支,(07)7828-723,(07)7816-684,(07)7830-211,高雄市,大寮區,永芳里鳳林三路530號,120.395417,22.606561999999997,○,○,○,,08:30-18:00 ,08:30-17:00 ,09:00-12:00 ,,,○,
83065,010108-2,830008,鳳山大東郵局,高雄104支,(07)7466-936,(07)7466-936,(07)7482-102,高雄市,鳳山區,大東一路122、124號,120.36094,22.622,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
83088,010109-6,830009,鳳山五甲郵局,高雄105支,(07)8217-661,(07)8317-414,(07)8120-100,高雄市,鳳山區,五甲三路45號,120.32822000000002,22.592959999999994,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
83143,010111-1,830011,大寮中庄郵局,高雄107支,(07)7012-348,(07)7010-076,(07)7031-235,高雄市,大寮區,鳳屏一路370、372號,120.39081,22.63477,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
